BEGIN,EntityId=418553,Frequency=adhoc
EntityId=418553,ReportTypeName=SubmissionDetails,Frequency=adhoc,FromDate=2025-03-03,ToDate=2025-03-04,GenerationDate=2025-03-13,GenerationTime=20:20:44
Activity Date,Entity Type Code,Entity Identifier,Merchant Order Number,Payment Method Code,Presentment Currency Code,Settlement Currency Code,Foreign Exchange Rate,Fund Transfer Instruction Number,Transaction Amount in Presentment Currency,Transaction Amount in Settlement Currency,Settled Deposit Amount,Interchange & Assessment Fees,Back Up Withholding Adjustments,Chargeback Adjustments,Discount Fees,ECP Return Adjustments,Other Adjustments,Processing Fees,Reserve Adjustments,Others,Net Financial Activity
3/3/2025,TD,418554,1008525202,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26422222,0,0,0,0,0,-0.10344444,0,0,0.69233334
3/3/2025,TD,418554,q9udViRpOZfNAyU7qQQwp2,VI,USD,USD,1,4383826,100,100,100,-30.53582128,0,0,0,0,0,-0.10377447,0,0,69.36040425
3/3/2025,TD,418554,3fYYtAtiRXeOMEuZbPAzAg,VI,USD,USD,1,4383826,5,5,5,-2.1205,0,0,0,0,0,-0.104375,0,0,2.775125
3/3/2025,TD,418554,Du40kXrCT5qm0x0vMlqOXA,VI,USD,USD,1,4383826,5,5,5,-28.24075554,0,0,0,0,0,-0.1970074,0,0,-23.43776294
3/3/2025,TD,418554,Q6tlwEX3TVG8x2dF3EpAcg,VI,USD,USD,1,4383826,130,130,130,-55.15509615,0,0,0,0,0,-0.10342948,0,0,74.74147437
3/3/2025,TD,418554,3zWmNVOROaqR188TPMsina,VI,USD,USD,1,4383826,100,100,100,-2.94642857,0,0,0,0,0,-0.04428571,0,0,97.00928572
3/3/2025,TD,418554,jLB58qIrh5C8C6DthkFwU,VI,USD,USD,1,4383826,0,0,0,-0.05,0,0,0,0,0,-0.06,0,0,-0.11
3/3/2025,TD,418554,bQv0FmlxRwGKDe4TsXsEyg,VI,USD,USD,1,4383826,5,5,5,-37.47066666,0,0,0,0,0,-0.13733333,0,0,-32.60799999
3/3/2025,TD,418554,1005612322,VI,USD,USD,1,4383826,1927.8,1927.8,1927.8,-7.2463961,0,0,0,0,0,-0.10337662,0,0,1920.450227
3/3/2025,TD,418554,esVPcdhLSsWApiXSXbuChw,VI,USD,USD,1,4383826,0,0,0,-0.09,0,0,0,0,0,-0.06,0,0,-0.15
3/3/2025,TD,418554,nsg7G43nSp6rHp0aQYoYag,VI,USD,USD,1,4383826,21000.2,21000.2,21000.2,-41.19811112,0,0,0,0,0,-0.10444444,0,0,20958.89744
3/3/2025,TD,418554,w9Kx0korSDSyhcHVcYXVYQ,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/4/2025,TD,418554,34Y28OCK9Ab05zLkduwtUN,VI,USD,USD,1,4383826,100,100,100,-3.59333333,0,0,0,0,0,-0.04333333,0,0,96.36333334
3/3/2025,TD,418554,LMqdgYJyT7GTMqy50R18vg,VI,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,1007239171,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08505638,0,0,0,0,0,-0.10375939,0,0,-6.12881577
3/3/2025,TD,418554,1008840616,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26553333,0,0,0,0,0,-0.1046,0,0,0.68986667
3/3/2025,TD,418554,cDI9zNXtRi2lyCx8iRjFBg,VI,USD,USD,1,4383826,10,10,10,-2.90199134,0,0,0,0,0,-0.10376623,0,0,6.99424243
3/3/2025,TD,418554,1008540229,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26455882,0,0,0,0,0,-0.10316176,0,0,0.69227942
3/3/2025,TD,418554,MiarikD1QwO9HnwxJaIpZg,VI,USD,USD,1,4383826,5,5,5,-30.45094286,0,0,0,0,0,-0.19872381,0,0,-25.64966667
3/3/2025,TD,418554,1007142272,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08508928,0,0,0,0,0,-0.10366071,0,0,-6.12874999
3/3/2025,TD,418554,99z8GtApAKgiCl7HtpDCu1,VI,USD,USD,1,4383826,0,0,0,-0.05666666,0,0,0,0,0,-0.11933333,0,0,-0.17599999
3/3/2025,TD,418554,CjXhNZvUSs6CohuWwawQ0Q,VI,USD,USD,1,4383826,10,10,10,-28.32608888,0,0,0,0,0,-0.10367407,0,0,-18.42976295
3/3/2025,TD,418554,1003606770,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26416667,0,0,0,0,0,-0.10416667,0,0,0.69166666
3/3/2025,TD,418554,Dzs2ag8hyfTEHEITmEOzc3,VI,USD,USD,1,4383826,0,0,0,-0.02705882,0,0,0,0,0,-0.05941176,0,0,-0.08647058
3/3/2025,TD,418554,IJ9mgkR6TQaNBfqxgHmMcw,VI,USD,USD,1,4383826,10,10,10,-30.53594286,0,0,0,0,0,-0.10372381,0,0,-20.63966667
3/3/2025,TD,418554,Wfdp2wJeAqPyHjsDHhWqI7,VI,USD,USD,1,4383826,100,100,100,-28.32588888,0,0,0,0,0,-0.10357407,0,0,71.57053705
3/3/2025,TD,418554,I3jalkoftnBiozfxQPyYl1,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/4/2025,TD,418554,lCuBLbsbGz3WQZTFdm3354,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,1002550940,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26547619,0,0,0,0,0,-0.10464286,0,0,0.68988095
3/3/2025,TD,418554,Lx39Vev5RyGqdhomfXxmOw,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,af2OL1dWQu1W0gJ77wnwN6,MC,USD,USD,1,4383826,70,70,70,-0.66555556,0,0,0,0,0,-0.10444444,0,0,69.23
3/3/2025,TD,418554,1Ed3g2n1AR9ggZ5jij1Zy6,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,BH9DRYKy9GvQl9lfFJkII6,MC,USD,USD,1,4383826,0,0,0,-0.25142857,0,0,0,0,0,-0.19,0,0,-0.44142857
3/3/2025,TD,418554,QVUZdgnqb87DMOPXwyxEN1,MC,USD,USD,1,4383826,0,0,0,-0.04166667,0,0,0,0,0,-0.06,0,0,-0.10166667
3/3/2025,TD,418554,WsMCyjFVUn8OhbV8oV4lU5,MC,USD,USD,1,4383826,19,19,19,-0.66698413,0,0,0,0,0,-0.10444444,0,0,18.22857143
3/3/2025,TD,418554,LCHUSVf5ny3JTPLXPY05m2,MC,USD,USD,1,4383826,0,0,0,-0.06166667,0,0,0,0,0,-0.12,0,0,-0.18166667
3/3/2025,TD,418554,jtLaVr0MazEGIurodcrEs,MC,USD,USD,1,4383826,19,19,19,-0.53916667,0,0,0,0,0,-0.10333333,0,0,18.3575
3/3/2025,TD,418554,Q3G3YmhCp61I4ZZxHeGsH7,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,CG1qEbwzNhJ7woC5ukk0O2,MC,USD,USD,1,4383826,19,19,19,-0.66698413,0,0,0,0,0,-0.10444444,0,0,18.22857143
3/3/2025,TD,418554,E5rOOsbpCftWKfVtWsDeb6,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,MW7uPzRzuUsoT9q8u19OM1,MC,USD,USD,1,4383826,0,0,0,-0.24916667,0,0,0,0,0,-0.19333333,0,0,-0.4425
3/3/2025,TD,418554,NtfxPOC 418554 DPMC2,MC,USD,USD,1,4383826,2.02,2.02,2.02,-0.12,0,0,0,0,0,-0.055,0,0,1.845
3/3/2025,TD,418554,6Et5Ddp5jXaymmdaRZ3NA3,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,ll0G8zCLtonlS6uZXhe3B4,MC,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.12,0,0,-0.2
3/3/2025,TD,418554,JaGuOx2w3T0kOCdW0cQjG6,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,1CzRZgXbjtUGslQLgagp94,MC,USD,USD,1,4383826,0,0,0,-0.37698413,0,0,0,0,0,-0.19444444,0,0,-0.57142857
3/3/2025,TD,418554,GcRZyZq2x7DqAMcL9jVit,MC,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,Q31jRE0cTfK6xq4aLKYdwU,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,i8VBD96DpcTuteCZzUaKz1,MC,USD,USD,1,4383826,0,0,0,-0.0825,0,0,0,0,0,-0.12,0,0,-0.2025
3/3/2025,TD,418554,X9NoAv9sAOeMxwiUKRF4z,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,k2Tun8lz56elE0OWErTPw6,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,m1mxl3opH8LRZhwANFj432,MC,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.12,0,0,-0.2
3/3/2025,TD,418554,KZrZVr9E0fhCvjsZLfBMq2,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,DhzhAyqADXGUTCXUttRiJ3,MC,USD,USD,1,4383826,0,0,0,-0.0625,0,0,0,0,0,-0.12,0,0,-0.1825
3/3/2025,TD,418554,NtfxPOC 418554 DPMC1,MC,USD,USD,1,4383826,2.01,2.01,2.01,-0.11,0,0,0,0,0,-0.05,0,0,1.85
3/3/2025,TD,418554,zAagJK55byA02tdjDrizh,MC,USD,USD,1,4383826,0,0,0,-0.08142857,0,0,0,0,0,-0.12,0,0,-0.20142857
3/3/2025,TD,418554,erMQrBBu4wWXz3lxXvq792,MC,USD,USD,1,4383826,70,70,70,-0.73000001,0,0,0,0,0,-0.105,0,0,69.16499999
3/3/2025,TD,418554,IZAMQ1xTHYvnb66hoUXMd1,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,CDtO0iDigmaXSbRtDdBtq1,MC,USD,USD,1,4383826,0,0,0,-0.3,0,0,0,0,0,-0.194,0,0,-0.494
3/3/2025,TD,418554,o0xqrYu8y7DQL5S88Abuq,MC,USD,USD,1,4383826,10,10,10,-0.66555556,0,0,0,0,0,-0.10444444,0,0,9.23
3/3/2025,TD,418554,ZcanHGuRxzhyjKFI9g9506,MC,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.12,0,0,-0.2
3/3/2025,TD,418554,TfPaPnzWbzv6SVlAbSsIl,MC,USD,USD,1,4383826,0,0,0,-0.24833334,0,0,0,0,0,-0.19333333,0,0,-0.44166667
3/3/2025,TD,418554,ZFe2DoF4ZDFaGqjoP1Ia76,MC,USD,USD,1,4383826,70,70,70,-0.66555556,0,0,0,0,0,-0.10444444,0,0,69.23
3/3/2025,TD,418554,qRCYXvGyuXCsPtcDrLUdq3,MC,USD,USD,1,4383826,0,0,0,-0.0425,0,0,0,0,0,-0.06,0,0,-0.1025
3/3/2025,TD,418554,qHZZzZQwvXXD9eLZnXOCi7,MC,USD,USD,1,4383826,0,0,0,-0.08090909,0,0,0,0,0,-0.11909091,0,0,-0.2
3/3/2025,TD,418554,hIiI9s6fdxYFYCERe74J31,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,rcITOeySwL46BA0okKMrld,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,V5sMR9Aqt8jOa2pnIC9HX1,MC,USD,USD,1,4383826,0,0,0,-0.06142857,0,0,0,0,0,-0.12,0,0,-0.18142857
3/3/2025,TD,418554,UvpjLMNIoQU0UKduJlshz5,MC,USD,USD,1,4383826,19,19,19,-0.53866667,0,0,0,0,0,-0.10333333,0,0,18.358
3/3/2025,TD,418554,RtjooinoRhIsJdPWdIhcP2,MC,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,K5XBs6YpgerO0WvLxpsr66,MC,USD,USD,1,4383826,10,10,10,-0.66805556,0,0,0,0,0,-0.10444444,0,0,9.2275
3/3/2025,TD,418554,HNMA1h3VuDXaADkq1Zr4O5,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,FzgvThdSmme9cfXZXk5rR3,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,NtfxPOC 418554 DPMC4,MC,USD,USD,1,4383826,2.04,2.04,2.04,-0.12,0,0,0,0,0,-0.055,0,0,1.865
3/3/2025,TD,418554,SyENG3Et9zxfrRYNMM2YI5,MC,USD,USD,1,4383826,0,0,0,-0.37698413,0,0,0,0,0,-0.19444444,0,0,-0.57142857
3/3/2025,TD,418554,XXpZJ5kHVPdM7FvDA0njUA,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,mIC2NkVKroRS7eQ93sBj57,MC,USD,USD,1,4383826,19,19,19,-0.66646465,0,0,0,0,0,-0.10353535,0,0,18.23
3/3/2025,TD,418554,i2bWV8efV9RzJ3plICS1Y3,MC,USD,USD,1,4383826,10,10,10,-0.73000001,0,0,0,0,0,-0.105,0,0,9.16499999
3/3/2025,TD,418554,2SpH9CNUv2XX7HAmDx3ko1,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,Ny6BM0cizWJ1uFTxWiNXX2,MC,USD,USD,1,4383826,19,19,19,-0.53757576,0,0,0,0,0,-0.10242424,0,0,18.36
3/3/2025,TD,418554,NkPmR7FlRAyDd1rKZRijQ7,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,NtfxPOC 418554 RFMC2,MC,USD,USD,1,4383826,-4.02,-4.02,-4.02,0.02,0,0,0,0,0,-0.045,0,0,-4.045
3/3/2025,TD,418554,dZcTIGFhqHRPx5i7z4lH51,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,mB9VN4HvxKEisNDOV4gmQ7,MC,USD,USD,1,4383826,0,0,0,-0.04166667,0,0,0,0,0,-0.06,0,0,-0.10166667
3/3/2025,TD,418554,UP3rfoVec81lFz8DJormN,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,Ps8WZReiuyrj7Merl8Nlj1,MC,USD,USD,1,4383826,0,0,0,-0.11,0,0,0,0,0,-0.06,0,0,-0.17
3/3/2025,TD,418554,cNrcC22ps6IafqQwdrS7c1,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,kE6Pa1aM86V4lKJbrcDaT5,MC,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,dSMQ2VFBsvmDxJvSgsAGw4,MC,USD,USD,1,4383826,10,10,10,-0.73000001,0,0,0,0,0,-0.105,0,0,9.16499999
3/3/2025,TD,418554,merchantOrderNumber-15,MC,USD,USD,1,4383826,616,616,616,-19.85728439,0,0,0,0,0,-5.08519189,0,0,591.0575237
3/3/2025,TD,418554,t0YxIfLPGKICa6bMZWNaHR,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,GgjFtPxEGwVk6j3eDX6z13,MC,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.12,0,0,-0.2
3/3/2025,TD,418554,ajuj0Y5q6kOZuNGzeyYMb2,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,7ED5sV72RorRXGqVGChOi,MC,USD,USD,1,4383826,0,0,0,-0.04090909,0,0,0,0,0,-0.05909091,0,0,-0.1
3/3/2025,TD,418554,PtYRLnWFCNCTnEfjFDPF12,MC,USD,USD,1,4383826,19,19,19,-0.53916667,0,0,0,0,0,-0.10333333,0,0,18.3575
3/3/2025,TD,418554,Q3OebkeUqH6QFUF2lFt6Q2,MC,USD,USD,1,4383826,0,0,0,-0.04142857,0,0,0,0,0,-0.06,0,0,-0.10142857
3/3/2025,TD,418554,88cBuSaXtKpS5zm3akXEZ4,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,KeuZnYzS86bFRT4rpCXEp5,MC,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,kHkW3JN1kWdTQYZSX4JN15,MC,USD,USD,1,4383826,70,70,70,-0.73000001,0,0,0,0,0,-0.105,0,0,69.16499999
3/3/2025,TD,418554,jhpswbTOB4IZHiN65d2IG3,MC,USD,USD,1,4383826,19,19,19,-0.66555556,0,0,0,0,0,-0.10444444,0,0,18.23
3/3/2025,TD,418554,bPJajluSFMDaSIdAdgb6T2,MC,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,4FnlpJDrtuhOguMRQ6fk5,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,tRfQKysi3bPqwFog8azSZ5,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,wG2REzgPtmu1Hf5BDGZLP3,MC,USD,USD,1,4383826,0,0,0,-0.04142857,0,0,0,0,0,-0.06,0,0,-0.10142857
3/3/2025,TD,418554,6gV8YV7ZDOIQrKUuSaz863,MC,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.12,0,0,-0.2
3/3/2025,TD,418554,S31ri8gccbISKzJxvRnCw6,MC,USD,USD,1,4383826,0,0,0,-0.042,0,0,0,0,0,-0.06,0,0,-0.102
3/3/2025,TD,418554,CGOhlcJyprMt38W0cjTZiG,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,NtfxPOC 418554 RFMC1,MC,USD,USD,1,4383826,-4.01,-4.01,-4.01,0.02,0,0,0,0,0,-0.045,0,0,-4.035
3/3/2025,TD,418554,FxIDqQ4gABBVgKsSte0qA,MC,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,NtfxPOC 418554 DPMC3,MC,USD,USD,1,4383826,2.03,2.03,2.03,-0.12,0,0,0,0,0,-0.05,0,0,1.86
3/3/2025,TD,418554,Ocyr70cnjMZspgEBDqPJl5,MC,USD,USD,1,4383826,0,0,0,-0.3725,0,0,0,0,0,-0.2,0,0,-0.5725
3/3/2025,TD,418554,VOFbICBgDzCZDHH0qBu1o1,MC,USD,USD,1,4383826,0,0,0,-0.0425,0,0,0,0,0,-0.06,0,0,-0.1025
3/3/2025,TD,418554,GdrISm7fLbhRtnolf2Y2S6,JC,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,iUky7jD7iI7CkW6FPArFv5,JC,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,NtfxPOC 418554 RFJC1,JC,USD,USD,1,4383826,-8.01,-8.01,-8.01,0,0,0,0,0,0,-0.04,0,0,-8.05
3/3/2025,TD,418554,NtfxPOC 418554 DPJC3,JC,USD,USD,1,4383826,7.03,7.03,7.03,-0.27666666,0,0,0,0,0,-0.05333333,0,0,6.70000001
3/3/2025,TD,418554,Cz7oAlaTQYUnm6gqXCk8B3,JC,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,XIwHXrrry6Lz3fGSsxp0P7,JC,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,NtfxPOC 418554 DPJC1,JC,USD,USD,1,4383826,7.01,7.01,7.01,-0.27666666,0,0,0,0,0,-0.05333333,0,0,6.68000001
3/3/2025,TD,418554,NtfxPOC 418554 DPJC2,JC,USD,USD,1,4383826,7.02,7.02,7.02,-0.27666666,0,0,0,0,0,-0.05333333,0,0,6.69000001
3/3/2025,TD,418554,XysB8EFep4VsRRmi40IfN3,JC,USD,USD,1,4383826,0,0,0,-0.055,0,0,0,0,0,-0.12,0,0,-0.175
3/3/2025,TD,418554,C3YXSdM8RhC5DUxdyddJ02,JC,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,33yPw9qPixXLVLXth4WfV2,JC,USD,USD,1,4383826,0,0,0,-0.055,0,0,0,0,0,-0.12,0,0,-0.175
3/3/2025,TD,418554,QzfpWJLQ5MEQI5HLbssqG4,JC,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,OBdT50fmWr7MBpYAsjxbMc,DI,USD,USD,1,4383826,0,0,0,-0.14666667,0,0,0,0,0,-0.2,0,0,-0.34666667
3/3/2025,TD,418554,s7SDAWWCuVTfhn0gj5nFQ7,DI,USD,USD,1,4383826,0,0,0,-0.025,0,0,0,0,0,-0.12,0,0,-0.145
3/3/2025,TD,418554,NtfxPOC 418554 DPDI3,DI,USD,USD,1,4383826,5.03,5.03,5.03,-0.3,0,0,0,0,0,-0.05,0,0,4.68
3/3/2025,TD,418554,NtfxPOC 418554 DPDI4,DI,USD,USD,1,4383826,5.04,5.04,5.04,-0.28,0,0,0,0,0,-0.05,0,0,4.71
3/3/2025,TD,418554,C6uIdwphpdEEzWLsDG35e3,DI,USD,USD,1,4383826,0,0,0,-0.14666667,0,0,0,0,0,-0.2,0,0,-0.34666667
3/3/2025,TD,418554,0MCNZfcftLonjurCgqxKJ4,DI,USD,USD,1,4383826,70,70,70,-1.00166667,0,0,0,0,0,-0.105,0,0,68.89333333
3/3/2025,TD,418554,6K51D854g7Fjem8BjbPj61,DI,USD,USD,1,4383826,0,0,0,-0.30499999,0,0,0,0,0,-0.2,0,0,-0.50499999
3/3/2025,TD,418554,5LtrypjLTcshJpADHIoBq1,DI,USD,USD,1,4383826,70,70,70,-0.99833333,0,0,0,0,0,-0.105,0,0,68.89666667
3/3/2025,TD,418554,A8MHEzqZdAA70RZFDxNPw5,DI,USD,USD,1,4383826,0,0,0,-0.025,0,0,0,0,0,-0.06,0,0,-0.085
3/3/2025,TD,418554,cjBQCE9crMORCFJSZcoeyU,DI,USD,USD,1,4383826,0,0,0,-0.30499999,0,0,0,0,0,-0.2,0,0,-0.50499999
3/3/2025,TD,418554,InqIxSFhNc8DM9VpIQf8k5,DI,USD,USD,1,4383826,10,10,10,-0.68166666,0,0,0,0,0,-0.105,0,0,9.21333334
3/3/2025,TD,418554,gf293uZyovVLashY3LDS52,DI,USD,USD,1,4383826,0,0,0,-0.051,0,0,0,0,0,-0.12,0,0,-0.171
3/3/2025,TD,418554,UzY1GEaa2l2Se1y86bwEFw,DI,USD,USD,1,4383826,0,0,0,-0.15,0,0,0,0,0,-0.2,0,0,-0.35
3/3/2025,TD,418554,mmaNSZrn5fiHtbt0bjDOr3,DI,USD,USD,1,4383826,0,0,0,-0.02666667,0,0,0,0,0,-0.06,0,0,-0.08666667
3/3/2025,TD,418554,NtfxPOC 418554 RFDI1,DI,USD,USD,1,4383826,-6.01,-6.01,-6.01,0.11,0,0,0,0,0,-0.04,0,0,-5.94
3/3/2025,TD,418554,PvmziASKQ6imbjahq6kzG2,DI,USD,USD,1,4383826,0,0,0,-0.02666667,0,0,0,0,0,-0.06,0,0,-0.08666667
3/3/2025,TD,418554,PPX67mLDhECFWzYulRKjl3,DI,USD,USD,1,4383826,0,0,0,-0.05166667,0,0,0,0,0,-0.12,0,0,-0.17166667
3/3/2025,TD,418554,1hFhhIv4S0mgMM9tuof251,DI,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,l4JrHXf1z4PFEdaXDEqNu6,DI,USD,USD,1,4383826,0,0,0,-0.02333333,0,0,0,0,0,-0.06,0,0,-0.08333333
3/3/2025,TD,418554,4wuNTOkMAyESv5Y3sPniP4,DI,USD,USD,1,4383826,10,10,10,-1.005,0,0,0,0,0,-0.105,0,0,8.89
3/3/2025,TD,418554,j2W1IpKvAOQuxb4CzHQ2T5,DI,USD,USD,1,4383826,70,70,70,-1.00166667,0,0,0,0,0,-0.105,0,0,68.89333333
3/3/2025,TD,418554,EmtkFvTYsTqfnLQimlzTO,DI,USD,USD,1,4383826,0,0,0,-0.05666667,0,0,0,0,0,-0.12,0,0,-0.17666667
3/3/2025,TD,418554,2wYvVvX7kYUDkgq35l2mt6,DI,USD,USD,1,4383826,0,0,0,-0.02333333,0,0,0,0,0,-0.06,0,0,-0.08333333
3/3/2025,TD,418554,YP4rk8TaNPF7k4FMZxCUc2,DI,USD,USD,1,4383826,0,0,0,-0.026,0,0,0,0,0,-0.06,0,0,-0.086
3/3/2025,TD,418554,rvgYfnwcSfcwfPYdxEmXv,DI,USD,USD,1,4383826,0,0,0,-0.02333333,0,0,0,0,0,-0.06,0,0,-0.08333333
3/3/2025,TD,418554,zg72azrOxyeZ0EYZhS0aet,DI,USD,USD,1,4383826,0,0,0,-0.146,0,0,0,0,0,-0.2,0,0,-0.346
3/3/2025,TD,418554,Z2d2XBC4tgAflcFxcfeu4,DI,USD,USD,1,4383826,0,0,0,-0.14666667,0,0,0,0,0,-0.2,0,0,-0.34666667
3/3/2025,TD,418554,nN2rK3IIvblNElk47jDPr3,DI,USD,USD,1,4383826,0,0,0,-0.145,0,0,0,0,0,-0.2,0,0,-0.345
3/3/2025,TD,418554,IEOMjCFqfWxav9blTrywp2,DI,USD,USD,1,4383826,0,0,0,-0.055,0,0,0,0,0,-0.12,0,0,-0.175
3/3/2025,TD,418554,wJLRKwP7eJWdBxdPVQ0TK7,DI,USD,USD,1,4383826,0,0,0,-0.025,0,0,0,0,0,-0.12,0,0,-0.145
3/3/2025,TD,418554,c0Iapcvrrga12erOAj9z04,DI,USD,USD,1,4383826,70,70,70,-0.67999999,0,0,0,0,0,-0.105,0,0,69.21500001
3/3/2025,TD,418554,fWFhHgrVcgeMsWYIFlaKs6,DI,USD,USD,1,4383826,10,10,10,-1.005,0,0,0,0,0,-0.105,0,0,8.89
3/3/2025,TD,418554,U6wDK1TRcU6zy7LtFHhQm3,DI,USD,USD,1,4383826,0,0,0,-0.04833333,0,0,0,0,0,-0.12,0,0,-0.16833333
