Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=14:15:28
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Texte de la catégorie de frais","Texte de la sous-catégorie de frais","Texte du code de type d’action","Identificateur du barème des frais de service aux commerçants","Texte des frais","Code de qualification d’interchange","Quantité unitaire","Montant des frais de service","Montant de la transaction","Taux des frais","Total de frais","Taxe de vente","Impôt fédéral","Taxes provinciales","Total des frais après impôt"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","V996","73","0.002500000","-636.61000000","0.00000000","-0.15999998","0.00000000","0.00000000","0.00000000","-0.15999998"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais FAI interrégionaux ST","V996","42","0.000000000","2670.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V991","12","0.007500000","-186.24000000","0.00000000","-0.12000000","0.00000000","0.00000000","0.00000000","-0.12000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V987","12","0.007500000","-108.24000000","0.00000000","-0.12000000","0.00000000","0.00000000","0.00000000","-0.12000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais FAI interrégionaux ST","V995","76","0.000000000","0.91000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","V989","432","0.000000000","-15079.90000000","0.00450000","-67.93000085","0.00000000","0.00000000","0.00000000","-67.93000085"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","International Évaluation de service","V991","29","0.000000000","-356.24000000","0.01000000","-3.56000000","0.00000000","0.00000000","0.00000000","-3.56000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Crédit APF d’autorisation de vente international","NONE","449","0.039500000","-6.29000000","0.00000000","-17.95000001","0.00000000","0.00000000","0.00000000","-17.95000001"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Crédit APF de transaction de remboursement international","V996","42","0.039500000","-2670.00000000","0.00000000","-1.68000000","0.00000000","0.00000000","0.00000000","-1.68000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais FAI interrégionaux ST","V996","76","0.000000000","137.12000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","Évaluation","V996","","0.000000000","693.21000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","Évaluation","V996","","0.000000000","2670.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","VC1V","2","0.002500000","-40.00000000","0.00000000","-0.01000000","0.00000000","0.00000000","0.00000000","-0.01000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Crédit APF d’autorisation de vente international","NONE","450","0.039500000","-14.22000000","0.00000000","-17.98999994","0.00000000","0.00000000","0.00000000","-17.98999994"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Frais de commerce numérique","NONE","574","0.007500000","-19895.47000000","0.00000000","-4.79000037","0.00000000","0.00000000","0.00000000","-4.79000037"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Crédit APF d’autorisation de vente international","NONE","467","0.039500000","-19057.96000000","0.00000000","-18.67000001","0.00000000","0.00000000","0.00000000","-18.67000001"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Autres frais","AUT.","29283915","Passerelle - frais de transaction","NONE","3992","0.000000000","183089.99000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Autres frais","AUT.","29283915","Passerelle - frais de transaction","NONE","574","0.000000000","19895.47000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Autres frais","REMBOURSEMENT","29283915","Passerelle - frais de transaction","V996","10","0.000000000","1000.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Autres frais","AUT.","29283915","Passerelle - frais de transaction","NONE","560","0.000000000","16.21000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Autres frais","REMBOURSEMENT","29283915","Passerelle - frais de transaction","VRCN","6","0.000000000","600.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Autres frais","AUT.","29283915","Passerelle - frais de transaction","NONE","560","0.000000000","2265.17000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Autres frais","VENTE","29283915","Passerelle - frais de transaction","VCEB","2","0.000000000","200.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Autres frais","AUT.","29283915","Passerelle - frais de transaction","NONE","632","0.000000000","1287.89000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Autres frais","AUT.","29283915","Passerelle - frais de transaction","NONE","559","0.000000000","7.38000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V338","400","0.017500000","-11510.65000000","0.00000000","-7.01000043","0.00000000","0.00000000","0.00000000","-7.01000043"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V996","42","0.017500000","-2670.00000000","0.00000000","-0.79000002","0.00000000","0.00000000","0.00000000","-0.79000002"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V987","418","0.017500000","-4.47000000","0.00000000","-7.46000082","0.00000000","0.00000000","0.00000000","-7.46000082"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V234","177","0.017500000","-4869.73000000","0.00000000","-3.10000018","0.00000000","0.00000000","0.00000000","-3.10000018"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V989","432","0.017500000","-15079.90000000","0.00000000","-7.63000081","0.00000000","0.00000000","0.00000000","-7.63000081"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V369","33","0.017500000","-176.71000000","0.00000000","-0.59000003","0.00000000","0.00000000","0.00000000","-0.59000003"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V995","6","0.017500000","-12.12000000","0.00000000","-0.12000000","0.00000000","0.00000000","0.00000000","-0.12000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V987","12","0.017500000","-108.24000000","0.00000000","-0.24000000","0.00000000","0.00000000","0.00000000","-0.24000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V237","23","0.017500000","-307.36000000","0.00000000","-0.40000006","0.00000000","0.00000000","0.00000000","-0.40000006"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V105","189","0.017500000","-10070.15000000","0.00000000","-3.42999973","0.00000000","0.00000000","0.00000000","-3.42999973"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","VPDM","295","0.017500000","-10639.34000000","0.00000000","-5.41999936","0.00000000","0.00000000","0.00000000","-5.41999936"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V996","73","0.017500000","-693.21000000","0.00000000","-1.32000002","0.00000000","0.00000000","0.00000000","-1.32000002"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V991","29","0.017500000","-356.24000000","0.00000000","-0.58000000","0.00000000","0.00000000","0.00000000","-0.58000000"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V989","480","0.017500000","-790.95000000","0.00000000","-8.55000143","0.00000000","0.00000000","0.00000000","-8.55000143"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V989","34","0.017500000","-3585.95000000","0.00000000","-0.62000005","0.00000000","0.00000000","0.00000000","-0.62000005"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","VRCN","244","0.017500000","-9645.00000000","0.00000000","-4.41000006","0.00000000","0.00000000","0.00000000","-4.41000006"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V996","76","0.017500000","-137.12000000","0.00000000","-1.38000000","0.00000000","0.00000000","0.00000000","-1.38000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V987","420","0.017500000","-9.90000000","0.00000000","-7.50000082","0.00000000","0.00000000","0.00000000","-7.50000082"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V987","418","0.017500000","-1331.26000000","0.00000000","-7.46000072","0.00000000","0.00000000","0.00000000","-7.46000072"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V995","76","0.017500000","-261.08000000","0.00000000","-1.37000002","0.00000000","0.00000000","0.00000000","-1.37000002"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V995","76","0.017500000","-0.91000000","0.00000000","-1.37000000","0.00000000","0.00000000","0.00000000","-1.37000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","VC1V","2","0.017500000","-40.00000000","0.00000000","-0.04000000","0.00000000","0.00000000","0.00000000","-0.04000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","V995","76","0.017500000","-1.66000000","0.00000000","-1.38000001","0.00000000","0.00000000","0.00000000","-1.38000001"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","V231","570","0.017500000","-15444.74000000","0.00000000","-9.99000015","0.00000000","0.00000000","0.00000000","-9.99000015"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","VENTE","29283915","Frais de dépôt Frais","VCEB","1100","0.017500000","-37998.40000000","0.00000000","-19.44999794","0.00000000","0.00000000","0.00000000","-19.44999794"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais de dépôt","REMBOURSEMENT","29283915","Frais de dépôt Frais","VRCM","35","0.017500000","-180.63000000","0.00000000","-0.62000002","0.00000000","0.00000000","0.00000000","-0.62000002"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Contre-passation d’autorisation totale","NONE","96","0.017500000","-3266.33000000","0.00000000","-1.80000000","0.00000000","0.00000000","0.00000000","-1.80000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Commerce plus","NONE","3908","0.150000000","-183089.99000000","0.00000000","-586.20000000","0.00000000","0.00000000","0.00000000","-586.20000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","450","0.017500000","-14.22000000","0.00000000","-8.20000011","0.00000000","0.00000000","0.00000000","-8.20000011"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","522","0.017500000","-1123.56000000","0.00000000","-9.52000007","0.00000000","0.00000000","0.00000000","-9.52000007"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Préautorisation CPU","V987","12","0.017500000","-108.24000000","0.00000000","-0.24000000","0.00000000","0.00000000","0.00000000","-0.24000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V991","12","0.150000000","-186.24000000","0.00000000","-1.80000000","0.00000000","0.00000000","0.00000000","-1.80000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Préautorisation CPU","V991","12","0.017500000","-186.24000000","0.00000000","-0.24000000","0.00000000","0.00000000","0.00000000","-0.24000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Préautorisation CPU","VCEB","2","0.017500000","-200.00000000","0.00000000","-0.04000000","0.00000000","0.00000000","0.00000000","-0.04000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Commerce plus","NONE","541","0.150000000","-16.21000000","0.00000000","-81.15000000","0.00000000","0.00000000","0.00000000","-81.15000000"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Réautorisation","V989","15","0.017500000","-25.99000000","0.00000000","-0.30000000","0.00000000","0.00000000","0.00000000","-0.30000000"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","450","0.017500000","-1952.28000000","0.00000000","-8.20000026","0.00000000","0.00000000","0.00000000","-8.20000026"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Commerce plus","NONE","555","0.150000000","-19895.47000000","0.00000000","-83.25000000","0.00000000","0.00000000","0.00000000","-83.25000000"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Réautorisation","V989","15","0.017500000","-5.13000000","0.00000000","-0.30000000","0.00000000","0.00000000","0.00000000","-0.30000000"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Préautorisation CPU","NONE","19","0.017500000","0.00000000","0.00000000","-0.38000000","0.00000000","0.00000000","0.00000000","-0.38000000"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","91","0.000000000","312.89000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Réautorisation","VCEB","40","0.017500000","-236.00000000","0.00000000","-0.80000000","0.00000000","0.00000000","0.00000000","-0.80000000"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","449","0.017500000","-6.29000000","0.00000000","-8.15000031","0.00000000","0.00000000","0.00000000","-8.15000031"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Commerce plus","NONE","613","0.150000000","-1287.89000000","0.00000000","-91.95000000","0.00000000","0.00000000","0.00000000","-91.95000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Préautorisation CPU","NONE","19","0.017500000","0.00000000","0.00000000","-0.38000000","0.00000000","0.00000000","0.00000000","-0.38000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V237","18","0.150000000","-282.36000000","0.00000000","-2.70000000","0.00000000","0.00000000","0.00000000","-2.70000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","91","0.000000000","1.99000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Commerce plus","NONE","541","0.150000000","-2265.17000000","0.00000000","-81.15000000","0.00000000","0.00000000","0.00000000","-81.15000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","3430","0.017500000","-165628.02000000","0.00000000","-61.09000031","0.00000000","0.00000000","0.00000000","-61.09000031"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V987","14","0.150000000","-8.14000000","0.00000000","-2.10000000","0.00000000","0.00000000","0.00000000","-2.10000000"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","91","0.000000000","164.33000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V989","15","0.150000000","-25.99000000","0.00000000","-2.25000000","0.00000000","0.00000000","0.00000000","-2.25000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V987","13","0.150000000","-0.07000000","0.00000000","-1.95000000","0.00000000","0.00000000","0.00000000","-1.95000000"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Préautorisation CPU","NONE","19","0.017500000","0.00000000","0.00000000","-0.38000000","0.00000000","0.00000000","0.00000000","-0.38000000"
"Sommaires des frais","ARS","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Réautorisation","V987","13","0.017500000","-0.07000000","0.00000000","-0.26000000","0.00000000","0.00000000","0.00000000","-0.26000000"
"Sommaires des frais","CLP","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Réautorisation","V987","14","0.017500000","-8.14000000","0.00000000","-0.28000000","0.00000000","0.00000000","0.00000000","-0.28000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","REMBOURSEMENT","29283915","Préautorisation CPU","V995","6","0.000000000","12.12000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","88","0.000000000","837.51000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V987","17","0.150000000","0.00000000","0.00000000","-2.55000000","0.00000000","0.00000000","0.00000000","-2.55000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V987","12","0.150000000","-108.24000000","0.00000000","-1.80000000","0.00000000","0.00000000","0.00000000","-1.80000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","382","0.000000000","14195.64000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","V989","15","0.150000000","-5.13000000","0.00000000","-2.25000000","0.00000000","0.00000000","0.00000000","-2.25000000"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Préautorisation CPU","NONE","19","0.017500000","0.00000000","0.00000000","-0.38000000","0.00000000","0.00000000","0.00000000","-0.38000000"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Commerce plus","NONE","540","0.150000000","-7.38000000","0.00000000","-81.00000000","0.00000000","0.00000000","0.00000000","-81.00000000"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","91","0.000000000","1.09000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Préautorisation CPU","NONE","84","0.017500000","0.00000000","0.00000000","-1.68000000","0.00000000","0.00000000","0.00000000","-1.68000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","REMBOURSEMENT","29283915","Commerce plus","V995","6","0.150000000","-12.12000000","0.00000000","-0.90000000","0.00000000","0.00000000","0.00000000","-0.90000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Préautorisation CPU","V237","18","0.017500000","-282.36000000","0.00000000","-0.30000006","0.00000000","0.00000000","0.00000000","-0.30000006"
"Sommaires des frais","PEN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Autorisation en ligne","NONE","467","0.017500000","-19057.96000000","0.00000000","-8.46000032","0.00000000","0.00000000","0.00000000","-8.46000032"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","null","Transaction refusée","","17","0.017500000","-1232.00000000","","-0.32000000","0.00000000","0.00000000","0.00000000","-0.32000000"
"Sommaires des frais","USD","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Commerce plus","VCEB","42","0.150000000","-436.00000000","0.00000000","-6.30000000","0.00000000","0.00000000","0.00000000","-6.30000000"
"Sommaires des frais","MXN","USD","VI","Frais de traitement","Frais d’autorisation","AUT.","29283915","Préautorisation CPU","NONE","19","0.017500000","0.00000000","0.00000000","-0.38000000","0.00000000","0.00000000","0.00000000","-0.38000000"
"Sommaires des frais","COP","USD","VI","Frais de traitement","Frais d’autorisation","VENTE","29283915","Réautorisation","V987","17","0.017500000","0.00000000","0.00000000","-0.34000000","0.00000000","0.00000000","0.00000000","-0.34000000"
"Type de dossier","Identificateur externe de la division des transactions","Code Fiscal de l’acquéreur","Entité légale de l’acquéreur","Numéro d’enregistrement GST de CPSI","Numéro d’enregistrement QST de CPSI","Code fiscal du commerçant","Adresse du bénéficiaire","Entité juridique du bénéficiaire"
"Tax Information","425265","","","","","","4213 F St,DES PLAINES,IL,60018,US","UPG_Auto_Testing 7"
"Tax Information","425263","","","","","","4752 Jade ave,PLANO,TX,75024,US","UPG_Auto_Testing 6"
"Tax Information","424018","","","","","","3642 Mills Ave,PLANO,TX,75024,US","UPG_Auto_Testing1"
"Tax Information","425289","","","","","","7456 K St,FRISO,TX,75206,US","UPG_Auto_Testing_MXN"
"Tax Information","425266","","","","","","2356 J ST,DALLAS,TX,75289,US","ACME1 WIDGETS SGP LLC"
"Tax Information","424708","","","","","","3642 Mills Ave,PLANO,TX,75024,US","UPG_Auto_Testing4"
"Tax Information","425316","","","","","","3642 Mills Ave,PLANO,TX,75024,US","UPG_Orbital Testing"
"Tax Information","446851","","","","","","3642 Mills Ave,PLANO,TX,75024,US","UPG_Auto_Testing1_D Test MA"
"Tax Information","425262","","","","","","7526 main st,SKOKIE,IL,60016,US","UPG_Auto_Testing 5"
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
